what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013797831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334013799188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334013800836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013801252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013807679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013809805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013810791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334013812435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013814939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013815970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013817738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013818500
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334013820063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334013821792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334013826387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013828003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013830934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013833299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013834788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334013836181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013837536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013838315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334013839476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013841372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013843117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334013848497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013849868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013851395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334013852860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013854520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013863340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334013866248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334013866765
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1334013870050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013871199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013872082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334013873314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334013876955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334013879469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013881086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013887213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013889015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013891082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334013895844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013897630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334013900037
