what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187522875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187525536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187551972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187556208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187557363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187559986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187561978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334187566112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1334187566462
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1334187566999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334187567998
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334187574257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187574590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187578138
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334187579356
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334187579467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334187581994
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334187582874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187583261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334187585682
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334187586063
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1334187589797
