what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1334619593442
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1334619593448
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1334619593461
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1334619593473
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1334619593487
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1334619593512
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1334619593528
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1334619593542
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1334619593542
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1334619593554
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1334619593564
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1334619593577
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1334619593589
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1334619593606
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1334619593612
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1334619593623
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1334619593645
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1334619593656
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1334619593673
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1334619593686
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1334619593686
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1334619593701
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1334619593743
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1334619593765
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1334619593781
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1334619593787
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1334619593797
os,sysinfo,,,"macosx",1334619593801
arch,sysinfo,,,"x86_64",1334619593801
ws,sysinfo,,,"cocoa",1334619593801
locale,sysinfo,,,"en_US",1334619593801
processors,sysinfo,,,"2",1334619593801
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334619593801
java.runtime.version,sysinfo,,,"1.6.0_31-b04-414-11M3626",1334619593801
java.specification.name,sysinfo,,,"Java Platform API Specification",1334619593801
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334619593801
java.specification.version,sysinfo,,,"1.6",1334619593801
java.vendor,sysinfo,,,"Apple Inc.",1334619593801
java.version,sysinfo,,,"1.6.0_31",1334619593801
java.vm.info,sysinfo,,,"mixed mode",1334619593801
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1334619593801
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1334619593801
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334619593801
java.vm.specification.version,sysinfo,,,"1.0",1334619593801
java.vm.vendor,sysinfo,,,"Apple Inc.",1334619593801
java.vm.version,sysinfo,,,"20.6-b01-414",1334619593801
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1334619593816
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1334619594048
