what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1334019211337
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1334019211347
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1334019211347
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1334019211348
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1334019211365
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1334019211365
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1334019211430
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1334019211430
os,sysinfo,,,"macosx",1334019211434
arch,sysinfo,,,"x86_64",1334019211434
ws,sysinfo,,,"cocoa",1334019211434
locale,sysinfo,,,"en_US",1334019211434
processors,sysinfo,,,"2",1334019211434
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334019211434
java.runtime.version,sysinfo,,,"1.6.0_31-b04-414-11M3626",1334019211434
java.specification.name,sysinfo,,,"Java Platform API Specification",1334019211434
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334019211434
java.specification.version,sysinfo,,,"1.6",1334019211434
java.vendor,sysinfo,,,"Apple Inc.",1334019211434
java.version,sysinfo,,,"1.6.0_31",1334019211434
java.vm.info,sysinfo,,,"mixed mode",1334019211434
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1334019211434
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1334019211434
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1334019211434
java.vm.specification.version,sysinfo,,,"1.0",1334019211434
java.vm.vendor,sysinfo,,,"Apple Inc.",1334019211434
java.vm.version,sysinfo,,,"20.6-b01-414",1334019211434
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1334019211438
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1334019212011
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1334019213194
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1334019216133
