what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923327597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923329036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923339232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923342977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923356634
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333923359849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333923362241
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1333923363624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923363916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923366083
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1333923380117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923380420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923382095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333923382844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333923383569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333923385061
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1333923388527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923388811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333923390663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333923394272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333923395543
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333923401925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1333923402692
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333923403921
