what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334014963505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015013061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334015024468
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334015025554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334015026437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015028316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015043177
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1334015046654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015049051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015051778
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1334015056704
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1334015058318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015060895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015062795
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1334015063540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015063843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334015068816
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334015069610
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334015071546
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334015075488
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1334015075776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334015077451
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334015078866
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1334015080432
