what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624680721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624682656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624688926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624700820
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334624704881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624706853
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1334624708538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624708995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624715678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624725261
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1334624733498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624733761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624742116
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334624746368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624749825
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1334624750503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624750835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624760595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334624765935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334624768522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334624773609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624803321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624812900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624819778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334624826778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624838425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624847565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1334624849068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624850611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624851967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624854569
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1334624855576
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334624856419
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334624857898
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1334624859028
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334624860341
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1334624862300
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1334624865604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624868616
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1334624870060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624870361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624897588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624898919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624917200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624921583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624944990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624946734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334624954781
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1334624958210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624959154
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334624959779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624964022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334624971625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334624976777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334624984523
